"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,56645.785353,10636.595054,"ns/op",100000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,4901.499934,474.917880,"ns/op",10000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,8777.784557,1349.067860,"ns/op",20000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,12744.636249,399.398586,"ns/op",30000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,18528.619844,3117.291414,"ns/op",40000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,23061.897999,8943.126071,"ns/op",50000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,30714.851452,1957.343880,"ns/op",70000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,36623.491042,1112.337707,"ns/op",80000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,39227.252450,1398.358360,"ns/op",90000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,42671.051874,798.601801,"ns/op",100000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,5697.993802,303.053418,"ns/op",10000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,10619.075647,683.077813,"ns/op",20000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,16154.087661,630.432688,"ns/op",30000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,24077.600978,1181.677998,"ns/op",40000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,28324.241240,999.894284,"ns/op",50000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,41636.613746,817.906295,"ns/op",70000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,48970.505359,861.760393,"ns/op",80000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,52758.458506,1749.305132,"ns/op",90000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,58926.125328,3551.541429,"ns/op",100000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,144461.477755,5728.264283,"ns/op",10000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,283488.347367,2111.410083,"ns/op",20000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,435499.880914,28695.542470,"ns/op",30000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,579872.549489,3062.161037,"ns/op",40000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,746524.522256,59484.069457,"ns/op",50000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,1020794.901615,4520.549255,"ns/op",70000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,1166264.528188,67329.899350,"ns/op",80000
